key,value,count,percent_of_total_changes_for_key
name,Indrayeni Sadak,9,0.002
name,Institute of Forestry,9,0.002
name,"Institution mixte Eben-Ezer, CEEG",9,0.002
name,Irrigation,9,0.002
name,Itum Bahal,9,0.002
name,Iver Close,9,0.002
name,JEAN MOSSANTO PEH'T,9,0.002
name,JYAMIRE ROAD,9,0.002
name,Jana Kalyan Primary School,9,0.002
name,Janki Road,9,0.002
name,JayaBageshwari Stop,9,0.002
name,Jet d'Eau,9,0.002
name,Jharlang,9,0.002
name,John Charles Approach,9,0.002
name,John Ruskin Street,9,0.002
name,Juvenat,9,0.002
name,Jyamire,9,0.002
name,Kakani,9,0.002
name,Kalleri,9,0.002
name,Kantipur Hospital,9,0.002
name,Kaushaltar,9,0.002
name,Kavre Campus,9,0.002
name,Kavya School,9,0.002
name,Kichando Marg,9,0.002
name,Kids Wonderland,9,0.002
name,King Lane,9,0.002
name,King's Hospital,9,0.002
name,Kings Road,9,0.002
name,Klinik Kay Timoun,9,0.002
name,Kumari Temple,9,0.002
name,Kushlechaur Marg,9,0.002
name,Kushleshwor Awas Sadak,9,0.002
name,Kwon Lal M.,9,0.002
name,L'Etang,9,0.002
name,LA VICTOIRE,9,0.002
name,LE GRAND COLLEGE AUROR,9,0.002
name,LE VILLAGE DES GAMINS,9,0.002
name,LES CAYES HOSPITAL TUBERCULOSIS SANATORIUM,9,0.002
name,La Bastille,9,0.002
name,La Ravine,9,0.002
name,La Tortue,9,0.002
name,La Vache,9,0.002
name,Laboratoire Radiologique,9,0.002
name,Laboule 10,9,0.002
name,Laboule12,9,0.002
name,Ladhari River,9,0.002
name,Lamatin 52,9,0.002
name,Lambi 1,9,0.002
name,Largo Ruggero Boscovich,9,0.002
name,Latanier,9,0.002
name,Lavabos communautaires,9,0.002
name,Laval,9,0.002
name,Laystall Street,9,0.002
name,Le Jardin,9,0.002
name,Le Moline - Osteria,9,0.002
name,Leathley Road,9,0.002
name,Lilavois 11,9,0.002
name,Lilavois 23,9,0.002
name,Lilavois 9,9,0.002
name,Lillavois 14,9,0.002
name,Lillavois 22,9,0.002
name,Lillavois 6 (Rue Bien Aime),9,0.002
name,Little Britain,9,0.002
name,Lorgana superiore,9,0.002
name,Low Lane,9,0.002
name,Lubhu,9,0.002
name,Lycée,9,0.002
name,MAIN DE DIEU,9,0.002
name,MANICHE,9,0.002
name,MARCHE CANARD,9,0.002
name,MD,9,0.002
name,MEDICO SOCIAL CLINIQUE BON BERGER,9,0.002
name,MILOT,9,0.002
name,MIRAGOANE HOSPITAL DISTRICT,9,0.002
name,MIRAGOANE HOSPITAL PAILLANT,9,0.002
name,MOLE HOSPITAL SAINT NICOLAS,9,0.002
name,Macintosh Close,9,0.002
name,Madhya Baneshwor Marga,9,0.002
name,Magee Street,9,0.002
name,Mahankal Marg,9,0.002
name,Mahotiere  75,9,0.002
name,Mahotiere 79,9,0.002
name,Mahotière,9,0.002
name,Maley Patan,9,0.002
name,Manahari Ward 6,9,0.002
name,Manakamana,9,0.002
name,Manakamana English Secondary School,9,0.002
name,Mangal Higher Secondary School,9,0.002
name,Manjushree English Medium High School,9,0.002
name,Mansion House Street,9,0.002
name,Manston St James,9,0.002
name,Mapou Lagon,9,0.002
name,Marassa,9,0.002
name,Marble Arch,9,0.002
name,Marceline,9,0.002
name,March Street,9,0.002
name,Marfranc,9,0.002
name,Mariani 13a,9,0.002
name,"Mariani 8,Rue Acapulco",9,0.002
name,Markham Street,9,0.002
name,Martial,9,0.002
name,Martissant 15,9,0.002
name,McDrive,9,0.002
name,Medical Center near Boulevard la Saline,9,0.002
name,Micawber Street,9,0.002
name,Middleton Park Avenue,9,0.002
name,Milan Marga,9,0.002
name,Milan Road,9,0.002
name,Military Academy,9,0.002
name,Mille (Piazza dei Martiri),9,0.002
name,Miragoâne,9,0.002
name,Modelle,9,0.002
name,Mombin Crochu,9,0.002
name,Mon Carmel,9,0.002
name,Mon Repos 34,9,0.002
name,Mon Repos 36,9,0.002
name,Mon Repos 48,9,0.002
name,Mon Repos 50,9,0.002
name,Monarch Way,9,0.002
name,Monte Albano 11,9,0.002
name,Monte Donato,9,0.002
name,Morne Camp,9,0.002
name,Morne Michel,9,0.002
name,Moron,9,0.002
name,Mosque ALMUNAWAR,9,0.002
name,Mu Galli,9,0.002
name,Mukti M.(W),9,0.002
name,Mul Chowk,9,0.002
name,Mulberry Court,9,0.002
name,Mura di Porta Castiglione,9,0.002
name,Murton Way,9,0.002
name,N.K. Singh Marga,9,0.002
name,NWCM,9,0.002
name,Nan Roseau,9,0.002
name,Natyashwori Marg,9,0.002
name,Nepal Eye Hospital,9,0.002
name,New York Road,9,0.002
name,Nicholas Lane,9,0.002
name,Nilo Pool,9,0.002
name,Nursary Area,9,0.002
name,Nyatapole English Sec. School,9,0.002
name,OUANAMINTHE,9,0.002
name,Orchid Academy,9,0.002
name,Orphelinat Men Kontre,9,0.002
name,Ospedale,9,0.002
name,PERCHES,9,0.002
name,PORT AU PRINCE CLINIC MULTIMED 1,9,0.002
name,PORT DE PAIX HOSPITAL ET SANATORIUM,9,0.002
name,POZ-PORT-AU-PRINCE,9,0.002
name,Padampur Road No: 2,9,0.002
name,Palais de Justice,9,0.002
name,Pandora,9,0.002
name,Parcheggio Lercaro,9,0.002
name,Parcheggio Sant'Orsola-Malpighi,9,0.002
name,Parco 11 Settembre 2001,9,0.002
name,Parco Fabbri,9,0.002
name,Parco Nord,9,0.002
name,Pardi Bazaar,9,0.002
name,Park Hotel,9,0.002
name,Parking Lot,9,0.002
name,Pasang Lhamu Sherpa Memorial College,9,0.002
name,Pashupati Sadak,9,0.002
name,Passe,9,0.002
name,Patan Multiple Campus,9,0.002
name,Path to Maula Kalika Temple,9,0.002
name,Paul  Egeune Magloir,9,0.002
name,Pearman Street,9,0.002
name,Perches,9,0.002
name,Percorso ciclo-pedonale Alda Merini,9,0.002
name,Petit Paradis,9,0.002
name,Phulchoki Maai Marga,9,0.002
name,Phuljor Khola,9,0.002
name,Pianeta,9,0.002
name,Pianoro N. Deposito Gas,9,0.002
name,Pianoro N. Nazionale,9,0.002
name,Pianoro Stazione,9,0.002
name,Pianoro V. Fondovalle Sav,9,0.002
name,Pianoro Vecchio Fondovalle Savena,9,0.002
name,Piazza Arcivescovado,9,0.002
name,Piazza Gialli del Calvario,9,0.002
name,Piazza Giovanni Bernardi,9,0.002
name,Piazza Giovanni Paolo II,9,0.002
name,Piazza Giovanni Spadolini,9,0.002
name,Piazza Guglielmo Marconi,9,0.002
name,Piazza Martiri della Libertà,9,0.002
name,Piazzale Giuseppe Sercognani,9,0.002
name,Piazzale Leonardo Da Vinci,9,0.002
name,Piazzetta Giorgio Guazzaloca,9,0.002
name,Piazzetta Prendiparte,9,0.002
name,Pietrarubbia,9,0.002
name,Pignon,9,0.002
name,Pilki Nail Salon,9,0.002
name,Pious ebs,9,0.002
name,Pipal,9,0.002
name,Place Boyer,9,0.002
name,Place D'Armes,9,0.002
name,Pointe a Raquettes,9,0.002
name,Pointe aux Oiseaux,9,0.002
name,Ponte Gaiana,9,0.002
name,Port Margot,9,0.002
name,Porta Saragozza,9,0.002
name,Portici commerciali del Pavaglione e dei Banchi,9,0.002
name,Possible Heli Landing Site,9,0.002
name,Poste Marchand,9,0.002
name,Prabhu Bank,9,0.002
name,Pragati Nagar Marga,9,0.002
name,Predappio,9,0.002
name,Primary Health Care and Research Center,9,0.002
name,Prolific Higher Secondary School,9,0.002
name,Prowess Academy,9,0.002
name,Public Toilet,9,0.002
name,Puits Blain 14a,9,0.002
name,Puits Blain 16,9,0.002
name,Pulchowk,9,0.002
name,Putali Bazar,9,0.002
name,Pélerin 9C,9,0.002
name,RSCH,9,0.002
name,Ram Bazaar,9,0.002
name,Rastignano Sant'Andrea,9,0.002
name,Ratna Park Path,9,0.002
name,Ravine Choumasse,9,0.002
name,Ravine Denard,9,0.002
name,Ravine Duclerc,9,0.002
name,Ravine Jean Labou,9,0.002
name,Ravine Mirand,9,0.002
name,Repos,9,0.002
name,Richardson Crescent,9,0.002
name,Rio Magione,9,0.002
name,Rio Mercato,9,0.002
name,River Lee Navigation,9,0.002
name,Riviere D'Ennery,9,0.002
name,Riviere la Quinte,9,0.002
name,Rivière Déo,9,0.002
name,Rivière Hinquitte,9,0.002
name,Rivière Houck,9,0.002
name,Rivière L'Ermitage,9,0.002
name,Rivière Nan Pont,9,0.002
name,Rivière Renodin,9,0.002
name,Rivière Saillant,9,0.002
name,Rivière Source Boeuf,9,0.002
name,Rivière de La Guinaudée,9,0.002
name,Rivière des Abricots,9,0.002
name,Rodney Road,9,0.002
name,Rossopomodoro,9,0.002
name,Rotatoria Ilaria Alpi,9,0.002
name,Rotonda Augusto Campana,9,0.002
name,Rotonda Corelli,9,0.002
name,Rotonda Ernesto Stagni,9,0.002
name,Rotonda Filippo de Pisis,9,0.002
name,Rotonda Ponte Vecchio,9,0.002
name,Rotonda Sante Mingazzi,9,0.002
name,Rotonda Venticinque Aprile,9,0.002
name,Rotonda ai Donatori di sangue,9,0.002
name,Rotonda delle ceramiche,9,0.002
name,Rotonda dello Stadio,9,0.002
name,Rouf,9,0.002
name,Route Barreau(Eglise mission nouvelle vie),9,0.002
name,Route Bineau lapointe,9,0.002
name,Route De Desprez,9,0.002
name,Route De Merger,9,0.002
name,Route Degaille,9,0.002
name,Route Dumay,9,0.002
name,Route Fort Douet,9,0.002
name,Route Lakou Brenn Prolongee,9,0.002
name,Route Petit Seminaire,9,0.002
name,Route Pompe,9,0.002
name,Route de Freres 25,9,0.002
name,Route de Hatte cheveau,9,0.002
name,Route de Maissade,9,0.002
name,Route de Petite Place Cazeau,9,0.002
name,Route de Simon,9,0.002
name,Rudgate,9,0.002
name,Rue  K-paix,9,0.002
name,Rue  St paul,9,0.002
name,Rue 1 Mitchelson Marcelo,9,0.002
name,Rue 4 A,9,0.002
name,Rue A Sanon,9,0.002
name,Rue A. Lahens,9,0.002
name,Rue A.Dupré,9,0.002
name,Rue Accoyee 12A,9,0.002
name,Rue Alexander Fleming,9,0.002
name,Rue Anacreon,9,0.002
name,Rue Anthurium,9,0.002
name,Rue Armande,9,0.002
name,Rue Auxilius Fougère,9,0.002
name,Rue Barthelemy,9,0.002
name,Rue Bas Miami,9,0.002
name,Rue Bathier,9,0.002
name,Rue Bauduy,9,0.002
name,Rue Berthleeme,9,0.002
name,Rue Biassou,9,0.002
name,Rue Blanchard,9,0.002
name,Rue Bolimann,9,0.002
name,Rue Bouckmann,9,0.002
name,Rue Brebis,9,0.002
name,Rue Bruno,9,0.002
name,Rue C. Castera,9,0.002
name,Rue C. Ceant,9,0.002
name,Rue Candou,9,0.002
name,Rue Capois La Mort,9,0.002
name,Rue Carbone,9,0.002
name,Rue Cayimite,9,0.002
name,Rue Ce -Radotte,9,0.002
name,Rue Charbonnière Prolongée,9,0.002
name,Rue Cineraire,9,0.002
name,Rue Cité Louverture 2ème,9,0.002
name,Rue Clerie,9,0.002
name,Rue Cocteau,9,0.002
name,Rue Cocteau 3 c,9,0.002
name,Rue Colin,9,0.002
name,Rue Cordoue,9,0.002
name,Rue Corneille,9,0.002
name,Rue Damier,9,0.002
name,Rue Dartiguenave,9,0.002
name,Rue Dauphin,9,0.002
name,Rue De La  Liberte,9,0.002
name,Rue Decius,9,0.002
name,Rue Decouvertte,9,0.002
name,Rue Delie,9,0.002
name,Rue Deliene,9,0.002
name,Rue Dieu,9,0.002
name,Rue Docteur Price Mars,9,0.002
name,Rue Dubee prolongee I,9,0.002
name,Rue Dupre,9,0.002
name,Rue Débauchée II,9,0.002
name,Rue Défilée,9,0.002
name,Rue E. Pierre,9,0.002
name,Rue Emmaus 2,9,0.002
name,Rue Espagnole,9,0.002
name,Rue Esra,9,0.002
name,Rue Flambeau,9,0.002
name,Rue Férou,9,0.002
name,Rue G,9,0.002
name,Rue Ganot,9,0.002
name,Rue Gesner,9,0.002
name,Rue Gravelle 3,9,0.002
name,Rue Gravelle 5,9,0.002
name,Rue J Jules,9,0.002
name,Rue J Price Maris,9,0.002
name,Rue J. Guide,9,0.002
name,Rue Jaques Desmangles,9,0.002
name,Rue Jean Baptiste 1,9,0.002
name,Rue Jn Paul 2,9,0.002
name,Rue L'Hopital,9,0.002
name,Rue Lamal Mercier,9,0.002
name,Rue Lapaix,9,0.002
name,Rue Larack,9,0.002
name,Rue Lavilette,9,0.002
name,Rue Liberte Prolonge II,9,0.002
name,Rue Logand,9,0.002
name,Rue Loko,9,0.002
name,Rue Louissaint,9,0.002
name,Rue Macaya,9,0.002
name,Rue Manguier,9,0.002
name,Rue Medica,9,0.002
name,Rue Michel,9,0.002
name,Rue Miel,9,0.002
name,Rue Mina,9,0.002
name,Rue Mont Carmel,9,0.002
name,Rue Muse,9,0.002
name,Rue N,9,0.002
name,Rue Nahoum,9,0.002
name,Rue Nazaire,9,0.002
name,Rue O. Lucien,9,0.002
name,Rue P. Benoit,9,0.002
name,Rue P. Guilbaud,9,0.002
name,Rue P. Sully,9,0.002
name,Rue Pionnier,9,0.002
name,Rue Pommeyrac,9,0.002
name,Rue Primevert,9,0.002
name,Rue Progres,9,0.002
name,Rue Progres prolongée,9,0.002
name,Rue Projete,9,0.002
name,Rue Rivière,9,0.002
name,Rue Roger Colas,9,0.002
name,Rue Roux,9,0.002
name,Rue S. Solon,9,0.002
name,Rue Sacre Coeur,9,0.002
name,Rue Saint-François,9,0.002
name,Rue Saint-tilus,9,0.002
name,Rue Simonet,9,0.002
name,Rue Sinai,9,0.002
name,Rue Soleil 19 B,9,0.002
name,Rue Soleil 29,9,0.002
name,Rue Soleil 3,9,0.002
name,Rue Soleil 5,9,0.002
name,Rue Soleil 7,9,0.002
name,Rue Soleil 8 A,9,0.002
name,Rue Soleil 8 B,9,0.002
name,Rue Solidaire,9,0.002
name,Rue St. Hubert,9,0.002
name,Rue St. Martin,9,0.002
name,Rue Tauzin,9,0.002
name,Rue Thimmer,9,0.002
name,Rue Thébaud,9,0.002
name,Rue Vainqueur Prolongee,9,0.002
name,Rue Village La Paix,9,0.002
name,Rue Wilson,9,0.002
name,Rue Zétrinvil,9,0.002
name,Rue bois  de chene,9,0.002
name,Rue de la Comedie,9,0.002
name,Rue des Bons Enfants,9,0.002
name,Rue des Pommes,9,0.002
name,Rue du Calvaire,9,0.002
name,Rue du Creac,9,0.002
name,Rue du Foyer,9,0.002
name,Rue du Travail 1ère,9,0.002
name,Rue du christ,9,0.002
name,Rue entre Pierre louis,9,0.002
name,Rue soleil 4 B,9,0.002
name,Ruela source,9,0.002
name,Ruelle Baguidy,9,0.002
name,Ruelle Baron,9,0.002
name,Ruelle Bernier,9,0.002
name,Ruelle Bouget,9,0.002
name,Ruelle Bozor,9,0.002
name,Ruelle Bozor Prolongee,9,0.002
name,Ruelle Brutus,9,0.002
name,Ruelle C. Flon,9,0.002
name,Ruelle Camélia,9,0.002
name,Ruelle Cantave,9,0.002
name,Ruelle Catherine,9,0.002
name,Ruelle Cator,9,0.002
name,Ruelle Chauvet,9,0.002
name,Ruelle Cocteau 2,9,0.002
name,Ruelle Cocteau2,9,0.002
name,Ruelle Dalton,9,0.002
name,Ruelle Debrosse,9,0.002
name,Ruelle E. Magnones,9,0.002
name,Ruelle Epervier,9,0.002
name,Ruelle Fanille,9,0.002
name,Ruelle Gaby,9,0.002
name,Ruelle Hermane,9,0.002
name,Ruelle Hermane proongée,9,0.002
name,Ruelle J. C. André,9,0.002
name,Ruelle Jeremie,9,0.002
name,Ruelle La Franc,9,0.002
name,Ruelle Levasseur,9,0.002
name,Ruelle Linteau 1 C5,9,0.002
name,Ruelle Lubens Prolongee,9,0.002
name,Ruelle Magnolia,9,0.002
name,Ruelle Marceau Désinor,9,0.002
name,Ruelle Melisse,9,0.002
name,Ruelle Melisse Souchet,9,0.002
name,Ruelle Milord,9,0.002
name,Ruelle Moineau,9,0.002
name,Ruelle Napoleon,9,0.002
name,Ruelle Nerette Marin 22,9,0.002
name,Ruelle Odéide,9,0.002
name,Ruelle Paillard,9,0.002
name,Ruelle Pape,9,0.002
name,Ruelle Roche,9,0.002
name,Ruelle Rochemir,9,0.002
name,Ruelle Santa,9,0.002
name,Ruelle Surpris 2,9,0.002
name,Ruelle Swell,9,0.002
name,Ruelle T. Louverture,9,0.002
name,Ruelle Thimmer,9,0.002
name,Ruelle Timiz,9,0.002
name,Ruelle Viergelique,9,0.002
name,Ruelle Vilgrain,9,0.002
name,SANATORIUM DES CAYES,9,0.002
name,SANT SANTE ESPWA - HHF,9,0.002
name,SAVANETTE,9,0.002
name,SELPETRE,9,0.002
name,SOS Herman Village School,9,0.002
name,SOS Marga,9,0.002
name,SSPE Espwa de Pointe Sable,9,0.002
name,SSPE de L homond,9,0.002
name,SSPE de Morisseaux,9,0.002
name,SSPE des Basses,9,0.002
name,ST MARC HOSPITAL PIERRE PAYEN,9,0.002
name,Sabbiuno Casetta,9,0.002
name,Sacred Heart School,9,0.002
name,Sahid Basu Smriti Marga,9,0.002
name,Sainik Awasiya HamaVidyalaya,9,0.002
name,Saint-Louis de Gonzague,9,0.002
name,Saint-Michel de L'Attalaye,9,0.002
name,Sainte Famille de Bordes,9,0.002
name,Sairam Marg,9,0.002
name,Saleways Supermarket,9,0.002
name,Salyankot,9,0.002
name,Samaj Dental Care,9,0.002
name,Samudayik Marga,9,0.002
name,San Lazzaro Poggi,9,0.002
name,San Lazzaro Stazione,9,0.002
name,San Luca 35,9,0.002
name,Santo 11,9,0.002
name,Santo 2,9,0.002
name,Santo 22,9,0.002
name,Santo 6,9,0.002
name,Saraswati Thaan Marga,9,0.002
name,Sarazin,9,0.002
name,Sasto Bazaar,9,0.002
name,Saut d'Eau,9,0.002
name,Save the children,9,0.002
name,Scala,9,0.002
name,Scolo Acquarolo,9,0.002
name,Scolo Centonara abbandonato,9,0.002
name,Scolo Ganzanigo,9,0.002
name,Sentiero dei Bregoli,9,0.002
name,Serena,9,0.002
name,Shankarapur Hospital,9,0.002
name,ShantiBazzar-Parsa,9,0.002
name,Sherwood Grove,9,0.002
name,Shiva Bhakta Marga,9,0.002
name,Shree Bishankhu Narayan Secondary School,9,0.002
name,Shree Himalaya Primary School,9,0.002
name,Shree Kushadevi Higher Secondary School,9,0.002
name,Shree Shanti Vidhyashram Higher Secondary School,9,0.002
name,Shree Sharada Higher Secondary School,9,0.002
name,Siddhartha Vanasthali Institute,9,0.002
name,Sigma,9,0.002
name,Simpani,9,0.002
name,Singha Durbar,9,0.002
name,Sir Raj Bahadur Road,9,0.002
name,Smriti Child Care and Kindergarten,9,0.002
name,Soleil 19,9,0.002
name,Sotto Casa,9,0.002
name,Sources Chaudes,9,0.002
name,South Island Place,9,0.002
name,Spen Lane,9,0.002
name,St Johns Road,9,0.002
name,St Marys Church of England Primary Academy,9,0.002
name,Stadio Renato Dall'Ara,9,0.002
name,Station de commerce,9,0.002
name,Stazione Ecologica HERA,9,0.002
name,Stile Hill Way,9,0.002
name,Strand Underpass,9,0.002
name,Stroili Oro,9,0.002
name,Sugam Marga,9,0.002
name,Sumeru Hospital,9,0.002
name,Suzuki,9,0.002
name,TORTUGA ISLAND HOSPITAL PERE RIO,9,0.002
name,Tabarre,9,0.002
name,Taj Mahal,9,0.002
name,Tangal,9,0.002
name,Tangenziale delle Bici,9,0.002
name,Taukhal Road,9,0.002
name,Teen Dhara Sadak,9,0.002
name,Terre Cassee,9,0.002
name,The Oval,9,0.002
name,Thecho,9,0.002
name,Thor 10,9,0.002
name,Thozin,9,0.002
name,Ti Fond,9,0.002
name,Ti Paradis,9,0.002
name,Ti canal bo Rutha,9,0.002
name,Tommaseo,9,0.002
name,Tonic,9,0.002
name,Torbeck,9,0.002
name,Torre dell'Orologio,9,0.002
name,Transformor Marg,9,0.002
name,Trinity Street,9,0.002
name,Tripureshwor,9,0.002
name,Turnford Interchange,9,0.002
name,United Academy,9,0.002
name,V. S. Niketan HS School,9,0.002
name,VDH JACMEL,9,0.002
name,Via 25 Aprile,9,0.002
name,Via Alberto Franchetti,9,0.002
name,Via Alberto Salietti,9,0.002
name,Via Alfredo Badiali,9,0.002
name,Via Alta del Buriolo,9,0.002
name,Via Ambrogio e Pietro Lorenzetti,9,0.002
name,Via Amerigo Vespucci,9,0.002
name,Via Andrea Ercolani,9,0.002
name,Via Andrea Palladio,9,0.002
name,Via André Marty,9,0.002
name,Via Anna Donini,9,0.002
name,Via Apollonia,9,0.002
name,Via Appia,9,0.002
name,Via Aristide Conti,9,0.002
name,Via Arnaldo Da Brescia,9,0.002
name,"Via Arrigo Boldrini detto ""Bulow""",9,0.002
name,Via Bagnarolo,9,0.002
name,Via Baldassarre Carrati,9,0.002
name,Via Balzetta,9,0.002
name,Via Benedetto Croce,9,0.002
name,Via Berlino,9,0.002
name,Via Bertolazzi,9,0.002
name,Via Boccaccio,9,0.002
name,Via Breda,9,0.002
name,Via Brignani,9,0.002
name,Via Bruno Lanzarini,9,0.002
name,Via Budriese,9,0.002
name,Via Ca' Vecchia,9,0.002
name,Via Caduti Per la Libertà,9,0.002
name,Via Caduti di Sabbiuno,9,0.002
name,Via Caduti e Dispersi in Guerra,9,0.002
name,Via Camilo Torres,9,0.002
name,Via Cantalupo,9,0.002
name,Via Carla,9,0.002
name,Via Carlo Iussi,9,0.002
name,Via Carrara Monti,9,0.002
name,Via Case Missiroli,9,0.002
name,Via Castello di Montebello,9,0.002
name,Via Cavallina,9,0.002
name,Via Ceriana,9,0.002
name,Via Cesarolo,9,0.002
name,Via Chiudare,9,0.002
name,Via Croce,9,0.002
name,Via Curbastro,9,0.002
name,Via Dante Di Nanni,9,0.002
name,Via Donatello,9,0.002
name,Via Dubrovnik,9,0.002
name,Via Ducale,9,0.002
name,Via Egisto Morri,9,0.002
name,Via Emilio Salgari,9,0.002
name,Via Ercole Lelli,9,0.002
name,Via Ermanno Galeotti,9,0.002
name,Via Farabegoli,9,0.002
name,Via Fava,9,0.002
name,Via Ferruccio Parri,9,0.002
name,Via Fontanaccia,9,0.002
name,Via Formellino,9,0.002
name,Via Fosso delle Oche,9,0.002
name,Via Francesco Crispi,9,0.002
name,Via Francesco Daverio,9,0.002
name,Via Francesco Orsoni,9,0.002
name,Via Francesco Serato,9,0.002
name,Via George Gordon Byron,9,0.002
name,Via Giacomo Venezian,9,0.002
name,Via Gino Rocchi,9,0.002
name,Via Giorgio Perlasca,9,0.002
name,Via Giovanni Chiarini,9,0.002
name,Via Giovanni Crocioni,9,0.002
name,Via Giovanni Fabbri,9,0.002
name,Via Giulio Alberoni,9,0.002
name,Via Giulio Cesare Pupilli,9,0.002
name,Via Giulio II,9,0.002
name,Via Giuseppe Miller,9,0.002
name,Via Giuseppe Parini,9,0.002
name,Via Giuseppe Soleri Brancaleoni,9,0.002
name,Via Giuseppe Toniolo,9,0.002
name,Via Golfreda,9,0.002
name,Via Gradasso,9,0.002
name,Via Gradizza,9,0.002
name,Via Grotta,9,0.002
name,Via Guerrazzi,9,0.002
name,Via Gutenberg,9,0.002
name,Via Henri Beyle Stendhal,9,0.002
name,Via Istria,9,0.002
name,Via Italo Flori,9,0.002
name,Via Le notti di Cabiria (1957),9,0.002
name,Via Leonetto Cipriani,9,0.002
name,Via Livio Zambeccari,9,0.002
name,Via Lodovico Lazzaro Zamenhof,9,0.002
name,Via Luigi Balugani,9,0.002
name,Via Luzzena,9,0.002
name,Via Maccanone,9,0.002
name,Via Marconi,9,0.002
name,Via Mario Cobianchi,9,0.002
name,Via Massimo Gorki,9,0.002
name,Via Mazzolano,9,0.002
name,Via Micheline,9,0.002
name,Via Molinaccio,9,0.002
name,Via Monte Battaglia,9,0.002
name,Via Monte Sole,9,0.002
name,Via Montecavallo,9,0.002
name,Via Nazzareno Lotti,9,0.002
name,Via Nuova Sabbioso,9,0.002
name,Via Nuove Fondine,9,0.002
name,Via Otello Bonvicini,9,0.002
name,Via Otello Cardelli,9,0.002
name,Via Palazzone,9,0.002
name,Via Parigi,9,0.002
name,Via Patrignani,9,0.002
name,Via Piadina,9,0.002
name,Via Pier Antonio Rappini,9,0.002
name,Via Pietro Patarini,9,0.002
name,Via Pieve Raffaneto,9,0.002
name,Via Pieve del Pino,9,0.002
name,Via Pieve di Cadore,9,0.002
name,Via Pisciatello,9,0.002
name,Via Ponte Ospedaletto,9,0.002
name,Via Ponte Pietra,9,0.002
name,Via Pradese,9,0.002
name,Via Proventa ai Pioppi,9,0.002
name,Via Publio Virgilio Marone,9,0.002
name,Via Quinto Bucci,9,0.002
name,Via Rampa,9,0.002
name,Via Renato Benassi,9,0.002
name,Via Rialto,9,0.002
name,Via Rocca Malatestiana,9,0.002
name,Via Roversano-San Carlo,9,0.002
name,Via Salita di Oriolo,9,0.002
name,Via Salona,9,0.002
name,Via San Giuliano,9,0.002
name,Via San Petronio Vecchio,9,0.002
name,Via San Pierino,9,0.002
name,Via Santa,9,0.002
name,Via Sauro Babini,9,0.002
name,Via Seminario,9,0.002
name,Via Sergiu Celibidache,9,0.002
name,Via Settefonti,9,0.002
name,Via Sidney Sonnino,9,0.002
name,Via Silvestro Lega,9,0.002
name,Via Sorrivoli,9,0.002
name,Via Sottofiume Boncellino,9,0.002
name,Via Stendhal,9,0.002
name,Via T. Franchini,9,0.002
name,Via Tagliata,9,0.002
name,Via Tanari,9,0.002
name,Via Theodoli,9,0.002
name,Via Trattati Comunitari Europei 1957-2007,9,0.002
name,Via Unita d'Italia,9,0.002
name,Via VI Traversa,9,0.002
name,Via Vecchia Emilia,9,0.002
name,Via dei Giudei,9,0.002
name,Via dei Pini,9,0.002
name,Via dei Sabbioni,9,0.002
name,Via del Borghetto,9,0.002
name,Via del Francia,9,0.002
name,Via del Giacinto,9,0.002
name,Via del Rosario,9,0.002
name,Via del Sassetto,9,0.002
name,Via del Trebbio,9,0.002
name,Via del Tulipano,9,0.002
name,Via dell'Argilla,9,0.002
name,Via dell'Aurora,9,0.002
name,Via dell'Elettricista,9,0.002
name,Via dell'Usignolo,9,0.002
name,Via delle Casse,9,0.002
name,Via delle Fonti,9,0.002
name,Via di Giù,9,0.002
name,Via di Roncrio,9,0.002
name,Via di Sopra,9,0.002
name,Viale Alessandro Volta,9,0.002
name,Viale Barce,9,0.002
name,Viale Caprera,9,0.002
name,Viale Carlo Tonini,9,0.002
name,Viale Catone,9,0.002
name,Viale Domenico Rivalta,9,0.002
name,Viale Lugo,9,0.002
name,Viale Medaglie d'Oro,9,0.002
name,Viale Monfalcone,9,0.002
name,Viale Principe Amedeo,9,0.002
name,Viale Romagna,9,0.002
name,Viale Romeo Galli,9,0.002
name,Viale Siracusa,9,0.002
name,Viazza Inferiore,9,0.002
name,Vicolo Germana,9,0.002
name,Vicolo Orto Sant'Agnese,9,0.002
name,Village Rapatier Prolonge,9,0.002
name,Village des Gamins,9,0.002
name,Voila,9,0.002
name,Waney 87,9,0.002
name,Way to Dev Kot,9,0.002
name,Webber Street,9,0.002
name,Westview Close,9,0.002
name,Wharf Place,9,0.002
name,Whingate,9,0.002
name,Wigginton Primary School,9,0.002
name,Wind,9,0.002
name,Worship Street,9,0.002
name,Yekal Dhara Marga,9,0.002
name,Yekikaran Sadak,9,0.002
name,ZA,9,0.002
name,Zona A,9,0.002
name,Zona B,9,0.002
name,Zona C,9,0.002
name,Zona D,9,0.002
name,Zona E,9,0.002
name,Zona F,9,0.002
name,Zucca,9,0.002
name,anterne,9,0.002
name,boutique,9,0.002
name,building under construction,9,0.002
name,bung khola kulo,9,0.002
name,cimetière,9,0.002
name,courbe,9,0.002
name,croix rouge haitienne,9,0.002
name,ctc,9,0.002
name,dadathok road,9,0.002
name,ecole nationale de l'estere,9,0.002
name,jutpani cichai,9,0.002
name,kera kheti,9,0.002
name,kuleshowor road,9,0.002
