key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,hospital,120,16.6898,11900.0,11900.0
amenity,school,92,12.7955,9100.0,9100.0
amenity,pharmacy,89,12.3783,8800.0,8800.0
amenity,place_of_worship,89,12.3783,8800.0,8800.0
amenity,parking,26,3.6161,2500.0,2500.0
amenity,restaurant,24,3.338,2300.0,2300.0
amenity,toilets,24,3.338,2300.0,2300.0
amenity,bar,17,2.3644,1600.0,1600.0
amenity,community_centre,15,2.0862,1400.0,1400.0
amenity,doctors,13,1.8081,1200.0,1200.0
amenity,drinking_water,13,1.8081,1200.0,1200.0
amenity,clinic,12,1.669,1100.0,1100.0
amenity,social_centre,12,1.669,1100.0,1100.0
amenity,library,11,1.5299,1000.0,1000.0
amenity,dentist,10,1.3908,900.0,900.0
amenity,studio,10,1.3908,900.0,900.0
amenity,marketplace,9,1.2517,800.0,800.0
amenity,townhall,9,1.2517,800.0,800.0
amenity,bank,7,0.9736,600.0,600.0
amenity,canal,7,0.9736,600.0,600.0
amenity,fuel,7,0.9736,600.0,600.0
amenity,cafe,6,0.8345,500.0,500.0
amenity,embassy,6,0.8345,500.0,500.0
amenity,money_transfer,6,0.8345,500.0,500.0
amenity,police,6,0.8345,500.0,500.0
amenity,pub,6,0.8345,500.0,500.0
amenity,courthouse,5,0.6954,400.0,400.0
amenity,water_point,5,0.6954,400.0,400.0
amenity,atm,4,0.5563,300.0,300.0
amenity,ferry_terminal,4,0.5563,300.0,300.0
amenity,internet_cafe,4,0.5563,300.0,300.0
amenity,market,4,0.5563,300.0,300.0
amenity,grave_yard,3,0.4172,200.0,200.0
amenity,social_facility,3,0.4172,200.0,200.0
amenity,university,3,0.4172,200.0,200.0
amenity,waste_disposal,3,0.4172,200.0,200.0
amenity,bus_station,2,0.2782,100.0,100.0
amenity,car_wash,2,0.2782,100.0,100.0
amenity,college,2,0.2782,100.0,100.0
amenity,community_information_kiosk,2,0.2782,100.0,100.0
amenity,cro,2,0.2782,100.0,100.0
amenity,kindergarten,2,0.2782,100.0,100.0
amenity,post_office,2,0.2782,100.0,100.0
amenity,casino,1,0.1391,0.0,0.0
amenity,cinema,1,0.1391,0.0,0.0
amenity,communal_cooking_area,1,0.1391,0.0,0.0
amenity,driving_school,1,0.1391,0.0,0.0
amenity,emergency_shelter,1,0.1391,0.0,0.0
amenity,epicerie,1,0.1391,0.0,0.0
amenity,fast_food,1,0.1391,0.0,0.0
amenity,fountain,1,0.1391,0.0,0.0
amenity,gambling,1,0.1391,0.0,0.0
amenity,hunting_stand,1,0.1391,0.0,0.0
amenity,nightclub,1,0.1391,0.0,0.0
amenity,no,1,0.1391,0.0,0.0
amenity,ophelina,1,0.1391,0.0,0.0
amenity,parking_entrance,1,0.1391,0.0,0.0
amenity,public_building,1,0.1391,0.0,0.0
amenity,recycling,1,0.1391,0.0,0.0
amenity,shelter,1,0.1391,0.0,0.0
amenity,shelter_emergency,1,0.1391,0.0,0.0
amenity,shower,1,0.1391,0.0,0.0
amenity,tap,1,0.1391,0.0,0.0
amenity,taxi,1,0.1391,0.0,0.0
building,yes,51249,95.4606,5124800.0,5124800.0
building,construction,1296,2.414,129500.0,129500.0
building,retail,224,0.4172,22300.0,22300.0
building,school,216,0.4023,21500.0,21500.0
building,house,210,0.3912,20900.0,20900.0
building,church,114,0.2123,11300.0,11300.0
building,service,65,0.1211,6400.0,6400.0
building,residential,62,0.1155,6100.0,6100.0
building,public,40,0.0745,3900.0,3900.0
building,hospital,39,0.0726,3800.0,3800.0
building,commercial,33,0.0615,3200.0,3200.0
building,ruins,29,0.054,2800.0,2800.0
building,industrial,19,0.0354,1800.0,1800.0
building,office,19,0.0354,1800.0,1800.0
building,building_concrete,14,0.0261,1300.0,1300.0
building,civic,8,0.0149,700.0,700.0
building,tent,8,0.0149,700.0,700.0
building,hut,6,0.0112,500.0,500.0
building,apartments,5,0.0093,400.0,400.0
building,dormitory,4,0.0075,300.0,300.0
building,shelter,3,0.0056,200.0,200.0
building,building_wood,2,0.0037,100.0,100.0
building,chapel,2,0.0037,100.0,100.0
building,detached,2,0.0037,100.0,100.0
building,temple,2,0.0037,100.0,100.0
building,wreck,2,0.0037,100.0,100.0
building,building_sheet_metal,1,0.0019,0.0,0.0
building,cathedral,1,0.0019,0.0,0.0
building,collapsed,1,0.0019,0.0,0.0
building,cowshed,1,0.0019,0.0,0.0
building,garage,1,0.0019,0.0,0.0
building,hotel,1,0.0019,0.0,0.0
building,kindergarten,1,0.0019,0.0,0.0
building,latrine,1,0.0019,0.0,0.0
building,no,1,0.0019,0.0,0.0
building,roof,1,0.0019,0.0,0.0
building,services,1,0.0019,0.0,0.0
building,stadium,1,0.0019,0.0,0.0
building,wayside_shrine,1,0.0019,0.0,0.0
emergency,yes,2,50.0,100.0,100.0
emergency,defibrillator,1,25.0,0.0,0.0
emergency,fire_hydrant,1,25.0,0.0,0.0
highway,residential,3417,29.9711,341600.0,341600.0
highway,path,2522,22.1209,252100.0,252100.0
highway,track,1915,16.7968,191400.0,191400.0
highway,unclassified,1395,12.2358,139400.0,139400.0
highway,footway,762,6.6836,76100.0,76100.0
highway,service,503,4.4119,50200.0,50200.0
highway,tertiary,278,2.4384,27700.0,27700.0
highway,secondary,204,1.7893,20300.0,20300.0
highway,road,169,1.4823,16800.0,16800.0
highway,primary,132,1.1578,13100.0,13100.0
highway,crossing,52,0.4561,5100.0,5100.0
highway,living_street,12,0.1053,1100.0,1100.0
highway,traffic_signals,8,0.0702,700.0,700.0
highway,bus_stop,4,0.0351,300.0,300.0
highway,mini_roundabout,4,0.0351,300.0,300.0
highway,primary_link,4,0.0351,300.0,300.0
highway,steps,4,0.0351,300.0,300.0
highway,motorway_junction,3,0.0263,200.0,200.0
highway,trunk,3,0.0263,200.0,200.0
highway,turning_circle,3,0.0263,200.0,200.0
highway,pedestrian,2,0.0175,100.0,100.0
highway,services,2,0.0175,100.0,100.0
highway,construction,1,0.0088,0.0,0.0
highway,give_way,1,0.0088,0.0,0.0
highway,raceway,1,0.0088,0.0,0.0
landuse,residential,341,58.9965,34000.0,34000.0
landuse,farmland,120,20.7612,11900.0,11900.0
landuse,forest,49,8.4775,4800.0,4800.0
landuse,natural,16,2.7682,1500.0,1500.0
landuse,cemetery,11,1.9031,1000.0,1000.0
landuse,construction,6,1.0381,500.0,500.0
landuse,industrial,6,1.0381,500.0,500.0
landuse,aquaculture,4,0.692,300.0,300.0
landuse,allotments,3,0.519,200.0,200.0
landuse,brownfield,3,0.519,200.0,200.0
landuse,grass,3,0.519,200.0,200.0
landuse,plant_nursery,2,0.346,100.0,100.0
landuse,quarry,2,0.346,100.0,100.0
landuse,religious,2,0.346,100.0,100.0
landuse,retail,2,0.346,100.0,100.0
landuse,basin,1,0.173,0.0,0.0
landuse,commercial,1,0.173,0.0,0.0
landuse,farmyard,1,0.173,0.0,0.0
landuse,garages,1,0.173,0.0,0.0
landuse,landfill,1,0.173,0.0,0.0
landuse,meadow,1,0.173,0.0,0.0
landuse,orchard,1,0.173,0.0,0.0
landuse,reservoir,1,0.173,0.0,0.0
leisure,pitch,26,45.614,2500.0,2500.0
leisure,park,14,24.5614,1300.0,1300.0
leisure,garden,6,10.5263,500.0,500.0
leisure,swimming_pool,4,7.0175,300.0,300.0
leisure,amusement_arcade,1,1.7544,0.0,0.0
leisure,casino,1,1.7544,0.0,0.0
leisure,fitness_centre,1,1.7544,0.0,0.0
leisure,marina,1,1.7544,0.0,0.0
leisure,slipway,1,1.7544,0.0,0.0
leisure,sports_centre,1,1.7544,0.0,0.0
leisure,stadium,1,1.7544,0.0,0.0
name,Route Nationale # 2,37,0.9901,3600.0,3600.0
name,Route Nationale # 3,25,0.669,2400.0,2400.0
name,Río Dajabón,22,0.5887,2100.0,2100.0
name,Rivière Blanche,20,0.5352,1900.0,1900.0
name,Route Départementale # 205,18,0.4817,1700.0,1700.0
name,Route Nationale # 1,17,0.4549,1600.0,1600.0
name,Route de Delmas,16,0.4282,1500.0,1500.0
name,Nouveau Boulevard,13,0.3479,1200.0,1200.0
name,Rivière Grise,13,0.3479,1200.0,1200.0
name,Route Rails,13,0.3479,1200.0,1200.0
name,Rivière de l'Estère,12,0.3211,1100.0,1100.0
name,Route Nationale # 5,11,0.2944,1000.0,1000.0
name,Les Trois Rivières,10,0.2676,900.0,900.0
name,Ravine Leur Bours,10,0.2676,900.0,900.0
name,Rivière La Coupe à l'Inde,10,0.2676,900.0,900.0
name,Rivière de l'Artibonite,10,0.2676,900.0,900.0
name,Arbres,9,0.2408,800.0,800.0
name,Dipson,9,0.2408,800.0,800.0
name,canal Petie Riviere de l'Artibonite,9,0.2408,800.0,800.0
name,Rivière Carpentier,8,0.2141,700.0,700.0
name,Route Départamentale,8,0.2141,700.0,700.0
name,Rue Capois,8,0.2141,700.0,700.0
name,Rue Valcius Bertrand,8,0.2141,700.0,700.0
name,route la voute,8,0.2141,700.0,700.0
name,12,7,0.1873,600.0,600.0
name,A,7,0.1873,600.0,600.0
name,Rivière Rouyonne,7,0.1873,600.0,600.0
name,Route Bouzi,7,0.1873,600.0,600.0
name,Church Road,6,0.1606,500.0,500.0
name,Delmas 33,6,0.1606,500.0,500.0
name,Gros Morne,6,0.1606,500.0,500.0
name,Haïti - República Dominicana,6,0.1606,500.0,500.0
name,Ninelands Lane,6,0.1606,500.0,500.0
name,Ravine Ti Tabe,6,0.1606,500.0,500.0
name,Rivière Canot,6,0.1606,500.0,500.0
name,Rivière La Gosseline,6,0.1606,500.0,500.0
name,Rivière La Source,6,0.1606,500.0,500.0
name,Rivière Serpente,6,0.1606,500.0,500.0
name,Route Marchand Dessalines@ Petite Riviere de l'Artibonite,6,0.1606,500.0,500.0
name,Route de Pelerin,6,0.1606,500.0,500.0
name,Rue Castor,6,0.1606,500.0,500.0
name,Rue Decastine,6,0.1606,500.0,500.0
name,Rue Félix Desrosin,6,0.1606,500.0,500.0
name,Rue Louverture,6,0.1606,500.0,500.0
name,Rue L’Union,6,0.1606,500.0,500.0
name,Ruelle Macolas,6,0.1606,500.0,500.0
name,Swinnow Road,6,0.1606,500.0,500.0
name,Classrooms,5,0.1338,400.0,400.0
name,Digicel,5,0.1338,400.0,400.0
name,La Source,5,0.1338,400.0,400.0
name,RD101,5,0.1338,400.0,400.0
name,Rivière Bouyaha,5,0.1338,400.0,400.0
name,Rivière Sadrique,5,0.1338,400.0,400.0
name,Ropers Court,5,0.1338,400.0,400.0
name,Route Marassin,5,0.1338,400.0,400.0
name,Route Nationale # 4,5,0.1338,400.0,400.0
name,Rue Betanie,5,0.1338,400.0,400.0
name,Rue Esra,5,0.1338,400.0,400.0
name,Rue La Paix,5,0.1338,400.0,400.0
name,Rue Saint Dominique,5,0.1338,400.0,400.0
name,Rue Saint Ode,5,0.1338,400.0,400.0
name,Town Street,5,0.1338,400.0,400.0
name,Western Union,5,0.1338,400.0,400.0
name,10,4,0.107,300.0,300.0
name,1ere Avenue Canaan 3,4,0.107,300.0,300.0
name,8,4,0.107,300.0,300.0
name,Ancienne Route Nationale # 5,4,0.107,300.0,300.0
name,Aquin,4,0.107,300.0,300.0
name,Aquin Avenue,4,0.107,300.0,300.0
name,Baptiste,4,0.107,300.0,300.0
name,Boulevard Saint-Pierre,4,0.107,300.0,300.0
name,Boulevard des Américains,4,0.107,300.0,300.0
name,Burras Lane,4,0.107,300.0,300.0
name,Coggan Way,4,0.107,300.0,300.0
name,Impasse des Freres,4,0.107,300.0,300.0
name,Lock House Lane,4,0.107,300.0,300.0
name,Pilki Nail Salon,4,0.107,300.0,300.0
name,Pont Maricley;Républicaine Boulevard Capois Lamort,4,0.107,300.0,300.0
name,Port-de-Paix,4,0.107,300.0,300.0
name,Q,4,0.107,300.0,300.0
name,Ravine Duclerc,4,0.107,300.0,300.0
name,Ravine Masseillan,4,0.107,300.0,300.0
name,Rivière Cabeuil,4,0.107,300.0,300.0
name,Rivière Port Salut,4,0.107,300.0,300.0
name,Rivière du Haut-du-Cap,4,0.107,300.0,300.0
name,Route Dessalines-Saint-Michel,4,0.107,300.0,300.0
name,Route Départementale # 203,4,0.107,300.0,300.0
name,Route Ticoma 2,4,0.107,300.0,300.0
name,Rue Chrysostome Humbert,4,0.107,300.0,300.0
name,Rue Des Enfants,4,0.107,300.0,300.0
name,Rue Geffrard,4,0.107,300.0,300.0
name,Rue Intertainment,4,0.107,300.0,300.0
name,Rue Lamarre,4,0.107,300.0,300.0
name,Rue Lamartinière,4,0.107,300.0,300.0
name,Rue Saint Jean,4,0.107,300.0,300.0
name,Rue St Paul,4,0.107,300.0,300.0
name,Rue de l'Orphelinat Michel,4,0.107,300.0,300.0
name,Ruelle Bergeaud,4,0.107,300.0,300.0
name,Ruelle Franceli,4,0.107,300.0,300.0
name,Ruelle Oreste,4,0.107,300.0,300.0
name,Tesco Express,4,0.107,300.0,300.0
name,Vallieres,4,0.107,300.0,300.0
name,Wetherby Road,4,0.107,300.0,300.0
name,1,3,0.0803,200.0,200.0
